"GEO_ID","NAME","B19013_001E","B19013_001M","POPGROUP","POPGROUP_LABEL",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Race/Ethnic Group","Population Groups",
"1400000US36081033000","Census Tract 330; Queens County; New York","78269","14114","001","Total population",
"1400000US36081033401","Census Tract 334.01; Queens County; New York","69320","12983","001","Total population",
"1400000US36081033402","Census Tract 334.02, Queens County, New York","45991","10015","001","Total population",
"1400000US36081033700","Census Tract 337; Queens County; New York","57554","17563","001","Total population",
"1400000US36081033900","Census Tract 339; Queens County; New York","70333","14642","001","Total population",
"1400000US36081034700","Census Tract 347; Queens County; New York","47614","4569","001","Total population",
"1400000US36081035100","Census Tract 351; Queens County; New York","58433","10156","001","Total population",
"1400000US36081035200","Census Tract 352; Queens County; New York","74336","19823","001","Total population",
"1400000US36081035300","Census Tract 353; Queens County; New York","45610","8930","001","Total population",
"1400000US36081035700","Census Tract 357; Queens County; New York","47763","12980","001","Total population",
"1400000US36081035800","Census Tract 358; Queens County; New York","75368","12514","001","Total population",
"1400000US36081036100","Census Tract 361; Queens County; New York","41990","9237","001","Total population",
"1400000US36081036300","Census Tract 363; Queens County; New York","52841","12934","001","Total population",
"1400000US36081036500","Census Tract 365; Queens County; New York","49375","17307","001","Total population",
"1400000US36081036600","Census Tract 366; Queens County; New York","69250","23055","001","Total population",
"1400000US36081036700","Census Tract 367; Queens County; New York","60000","12528","001","Total population",
"1400000US36081036800","Census Tract 368; Queens County; New York","71923","10428","001","Total population",
"1400000US36081037100","Census Tract 371; Queens County; New York","47209","13978","001","Total population",
"1400000US36081037300","Census Tract 373; Queens County; New York","56320","1986","001","Total population",
"1400000US36081037500","Census Tract 375, Queens County, New York","45655","6863","001","Total population",
"1400000US36081037600","Census Tract 376; Queens County; New York","72198","7145","001","Total population",
"1400000US36081037700","Census Tract 377; Queens County; New York","46276","6265","001","Total population",
"1400000US36081037900","Census Tract 379; Queens County; New York","48523","8076","001","Total population",
"1400000US36081038100","Census Tract 381; Queens County; New York","48311","8517","001","Total population",
"1400000US36081038400","Census Tract 384; Queens County; New York","62500","9063","001","Total population",
"1400000US36081039400","Census Tract 394; Queens County; New York","57391","10217","001","Total population",
"1400000US36081039800","Census Tract 398; Queens County; New York","62375","16635","001","Total population",
"1400000US36081039900","Census Tract 399, Queens County, New York","46362","6445","001","Total population",
"1400000US36081040000","Census Tract 400; Queens County; New York","73516","13886","001","Total population",
"1400000US36081040100","Census Tract 401, Queens County, New York","47702","9173","001","Total population",
"1400000US36081040200","Census Tract 402; Queens County; New York","81607","15835","001","Total population",
"1400000US36081040300","Census Tract 403, Queens County, New York","46188","10933","001","Total population",
"1400000US36081040400","Census Tract 404; Queens County; New York","53417","16816","001","Total population",
"1400000US36081040500","Census Tract 405, Queens County, New York","42557","9021","001","Total population",
"1400000US36081040700","Census Tract 407, Queens County, New York","43355","9905","001","Total population",
"1400000US36081040900","Census Tract 409, Queens County, New York","50045","5674","001","Total population",
"1400000US36081041100","Census Tract 411; Queens County; New York","47448","15136","001","Total population",
"1400000US36081041300","Census Tract 413; Queens County; New York","50745","8966","001","Total population",
"1400000US36081041400","Census Tract 414; Queens County; New York","40682","9581","001","Total population",
"1400000US36081041500","Census Tract 415; Queens County; New York","40345","7744","001","Total population",
"1400000US36081042400","Census Tract 424; Queens County; New York","79375","34251","001","Total population",
"1400000US36081042600","Census Tract 426; Queens County; New York","null","null","001","Total population",
"1400000US36081042700","Census Tract 427; Queens County; New York","43031","9967","001","Total population",
"1400000US36081043200","Census Tract 432; Queens County; New York","88750","14676","001","Total population",
"1400000US36081043400","Census Tract 434; Queens County; New York","88500","20837","001","Total population",
"1400000US36081043701","Census Tract 437.01; Queens County; New York","50817","16041","001","Total population",
"1400000US36081043702","Census Tract 437.02; Queens County; New York","37904","6289","001","Total population",
"1400000US36081043900","Census Tract 439; Queens County; New York","41088","13868","001","Total population",
"1400000US36081044000","Census Tract 440; Queens County; New York","52237","11700","001","Total population",
"1400000US36081044301","Census Tract 443.01; Queens County; New York","20273","8275","001","Total population",
"1400000US36081044302","Census Tract 443.02; Queens County; New York","54569","7371","001","Total population",
"1400000US36081044400","Census Tract 444; Queens County; New York","37054","10457","001","Total population",
"1400000US36081044601","Census Tract 446.01; Queens County; New York","36553","7776","001","Total population",
"1400000US36081044602","Census Tract 446.02; Queens County; New York","42384","8110","001","Total population",
"1400000US36081044800","Census Tract 448; Queens County; New York","51184","9732","001","Total population",
"1400000US36081045000","Census Tract 450; Queens County; New York","62383","12319","001","Total population",
"1400000US36081045200","Census Tract 452; Queens County; New York","40313","26942","001","Total population",
"1400000US36081045400","Census Tract 454; Queens County; New York","53458","12343","001","Total population",
"1400000US36081045500","Census Tract 455; Queens County; New York","46275","4303","001","Total population",
"1400000US36081045600","Census Tract 456; Queens County; New York","61950","24086","001","Total population",
"1400000US36081045700","Census Tract 457; Queens County; New York","60583","11297","001","Total population",
"1400000US36081045800","Census Tract 458; Queens County; New York","54000","13408","001","Total population",
"1400000US36081045900","Census Tract 459; Queens County; New York","56806","10983","001","Total population",
"1400000US36081046000","Census Tract 460; Queens County; New York","28113","5209","001","Total population",
"1400000US36081046100","Census Tract 461; Queens County; New York","44757","7667","001","Total population",
"1400000US36081046200","Census Tract 462; Queens County; New York","47524","8113","001","Total population",
"1400000US36081046300","Census Tract 463; Queens County; New York","42720","4698","001","Total population",
"1400000US36081046400","Census Tract 464; Queens County; New York","95250","28027","001","Total population",
"1400000US36081046500","Census Tract 465; Queens County; New York","42344","17868","001","Total population",
"1400000US36081046600","Census Tract 466; Queens County; New York","52477","11205","001","Total population",
"1400000US36081046700","Census Tract 467; Queens County; New York","34214","9427","001","Total population",
"1400000US36081046800","Census Tract 468; Queens County; New York","42089","8676","001","Total population",
"1400000US36081046900","Census Tract 469, Queens County, New York","45048","5197","001","Total population",
"1400000US36081047000","Census Tract 470; Queens County; New York","53409","9751","001","Total population",
"1400000US36081047100","Census Tract 471; Queens County; New York","46855","6460","001","Total population",
"1400000US36081047200","Census Tract 472; Queens County; New York","65592","9191","001","Total population",
"1400000US36081047300","Census Tract 473; Queens County; New York","52500","4878","001","Total population",
"1400000US36081047500","Census Tract 475; Queens County; New York","54130","16452","001","Total population",
"1400000US36081047600","Census Tract 476; Queens County; New York","86750","43654","001","Total population",
"1400000US36081047800","Census Tract 478, Queens County, New York","80149","12076","001","Total population",
"1400000US36081047900","Census Tract 479; Queens County; New York","46956","5183","001","Total population",
"1400000US36081048000","Census Tract 480; Queens County; New York","60398","14355","001","Total population",
"1400000US36081048100","Census Tract 481; Queens County; New York","35654","8092","001","Total population",
"1400000US36081048200","Census Tract 482; Queens County; New York","83333","24482","001","Total population",
"1400000US36081048300","Census Tract 483, Queens County, New York","43019","7199","001","Total population",
"1400000US36081048400","Census Tract 484; Queens County; New York","61184","12078","001","Total population",
"1400000US36081048500","Census Tract 485; Queens County; New York","53194","8658","001","Total population",
"1400000US36081048900","Census Tract 489; Queens County; New York","65625","15429","001","Total population",
"1400000US36081049200","Census Tract 492, Queens County, New York","54432","6202","001","Total population",
"1400000US36081049301","Census Tract 493.01; Queens County; New York","60426","9710","001","Total population",
"1400000US36081049302","Census Tract 493.02; Queens County; New York","60268","11797","001","Total population",
"1400000US36081049500","Census Tract 495; Queens County; New York","60594","14946","001","Total population",
"1400000US36081049600","Census Tract 496; Queens County; New York","73013","15041","001","Total population",
"1400000US36081049700","Census Tract 497; Queens County; New York","45417","3935","001","Total population",
"1400000US36081049900","Census Tract 499; Queens County; New York","57813","10504","001","Total population",
"1400000US36081050000","Census Tract 500; Queens County; New York","40044","10930","001","Total population",
"1400000US36081050201","Census Tract 502.01; Queens County; New York","74813","9382","001","Total population",
"1400000US36081050202","Census Tract 502.02; Queens County; New York","61618","10928","001","Total population",
"1400000US36081050400","Census Tract 504; Queens County; New York","64554","12021","001","Total population",
"1400000US36081050500","Census Tract 505; Queens County; New York","62625","14975","001","Total population",
"1400000US36081050600","Census Tract 506; Queens County; New York","81875","14483","001","Total population",
"1400000US36081050700","Census Tract 507; Queens County; New York","75865","10041","001","Total population",
"1400000US36081050800","Census Tract 508; Queens County; New York","66250","25964","001","Total population",
"1400000US36081051000","Census Tract 510; Queens County; New York","115069","44072","001","Total population",
"1400000US36081051100","Census Tract 511; Queens County; New York","70337","10193","001","Total population",
"1400000US36081051200","Census Tract 512; Queens County; New York","68625","20046","001","Total population",
"1400000US36081051300","Census Tract 513; Queens County; New York","55281","8085","001","Total population",
"1400000US36081051500","Census Tract 515; Queens County; New York","69560","9476","001","Total population",
"1400000US36081051600","Census Tract 516; Queens County; New York","54620","14398","001","Total population",
"1400000US36081051700","Census Tract 517; Queens County; New York","59412","13051","001","Total population",
"1400000US36081051800","Census Tract 518; Queens County; New York","81397","12424","001","Total population",
"1400000US36081052000","Census Tract 520; Queens County; New York","102625","33116","001","Total population",
"1400000US36081052100","Census Tract 521; Queens County; New York","60260","18426","001","Total population",
"1400000US36081052200","Census Tract 522; Queens County; New York","81923","18145","001","Total population",
"1400000US36081052400","Census Tract 524; Queens County; New York","75393","10876","001","Total population",
"1400000US36081052500","Census Tract 525; Queens County; New York","57813","13565","001","Total population",
"1400000US36081052600","Census Tract 526; Queens County; New York","60729","9043","001","Total population",
"1400000US36081052800","Census Tract 528; Queens County; New York","57500","16352","001","Total population",
"1400000US36081053000","Census Tract 530; Queens County; New York","64583","10749","001","Total population",
"1400000US36081053100","Census Tract 531; Queens County; New York","41605","9977","001","Total population",
"1400000US36081053200","Census Tract 532; Queens County; New York","86950","7047","001","Total population",
"1400000US36081053401","Census Tract 534.01; Queens County; New York","65583","25155","001","Total population",
"1400000US36081053500","Census Tract 535, Queens County, New York","50750","11247","001","Total population",
"1400000US36081053601","Census Tract 536.01; Queens County; New York","65750","27151","001","Total population",
"1400000US36081053800","Census Tract 538; Queens County; New York","74844","21052","001","Total population",
"1400000US36081053900","Census Tract 539, Queens County, New York","60833","18607","001","Total population",
"1400000US36081054000","Census Tract 540; Queens County; New York","48040","9764","001","Total population",
"1400000US36081054200","Census Tract 542; Queens County; New York","70798","13730","001","Total population",
"1400000US36081054500","Census Tract 545; Queens County; New York","52214","10069","001","Total population",
"1400000US36081054700","Census Tract 547; Queens County; New York","53465","9985","001","Total population",
"1400000US36081054800","Census Tract 548; Queens County; New York","72750","15604","001","Total population",
"1400000US36081054900","Census Tract 549; Queens County; New York","40797","4499","001","Total population",
"1400000US36081055100","Census Tract 551; Queens County; New York","45179","7622","001","Total population",
"1400000US36081055200","Census Tract 552; Queens County; New York","52917","13173","001","Total population",
"1400000US36081055300","Census Tract 553; Queens County; New York","46780","9206","001","Total population",
"1400000US36081055400","Census Tract 554; Queens County; New York","63542","15406","001","Total population",
"1400000US36081055500","Census Tract 555; Queens County; New York","46169","7059","001","Total population",
"1400000US36081055600","Census Tract 556; Queens County; New York","71985","5313","001","Total population",
"1400000US36081055700","Census Tract 557; Queens County; New York","42147","4067","001","Total population",
"1400000US36081055800","Census Tract 558; Queens County; New York","81600","15835","001","Total population",
"1400000US36081055900","Census Tract 559; Queens County; New York","60625","14172","001","Total population",
"1400000US36081056000","Census Tract 560; Queens County; New York","60536","13209","001","Total population",
"1400000US36081056200","Census Tract 562; Queens County; New York","88958","20842","001","Total population",
"1400000US36081056400","Census Tract 564; Queens County; New York","52536","14475","001","Total population",
"1400000US36081056500","Census Tract 565; Queens County; New York","50893","11655","001","Total population",
"1400000US36081056600","Census Tract 566; Queens County; New York","71087","19411","001","Total population",
"1400000US36081056700","Census Tract 567; Queens County; New York","80838","9916","001","Total population",
"1400000US36081056800","Census Tract 568; Queens County; New York","64858","15589","001","Total population",
"1400000US36081057700","Census Tract 577; Queens County; New York","66983","7936","001","Total population",
"1400000US36081057900","Census Tract 579; Queens County; New York","53542","14415","001","Total population",
"1400000US36081058000","Census Tract 580; Queens County; New York","76227","9536","001","Total population",
"1400000US36081058100","Census Tract 581; Queens County; New York","52560","8745","001","Total population",
"1400000US36081058200","Census Tract 582; Queens County; New York","83167","12972","001","Total population",
"1400000US36081058300","Census Tract 583; Queens County; New York","54688","19936","001","Total population",
"1400000US36081058500","Census Tract 585; Queens County; New York","52917","9121","001","Total population",
"1400000US36081058700","Census Tract 587; Queens County; New York","47331","10824","001","Total population",
"1400000US36081058900","Census Tract 589; Queens County; New York","38152","7831","001","Total population",
"1400000US36081059000","Census Tract 590; Queens County; New York","69022","28071","001","Total population",
"1400000US36081059100","Census Tract 591; Queens County; New York","56932","21984","001","Total population",
"1400000US36081059200","Census Tract 592; Queens County; New York","81447","28699","001","Total population",
"1400000US36081059300","Census Tract 593; Queens County; New York","52641","4079","001","Total population",
"1400000US36081059400","Census Tract 594; Queens County; New York","89500","19338","001","Total population",
"1400000US36081059500","Census Tract 595, Queens County, New York","52159","9813","001","Total population",
"1400000US36081059600","Census Tract 596; Queens County; New York","74583","24574","001","Total population",
"1400000US36081059800","Census Tract 598; Queens County; New York","83021","26264","001","Total population",
"1400000US36081059900","Census Tract 599; Queens County; New York","57697","17480","001","Total population",
"1400000US36081060000","Census Tract 600; Queens County; New York","87708","21437","001","Total population",
"1400000US36081060100","Census Tract 601; Queens County; New York","67330","10488","001","Total population",
"1400000US36081060300","Census Tract 603; Queens County; New York","75313","18775","001","Total population",
"1400000US36081060600","Census Tract 606; Queens County; New York","83452","23634","001","Total population",
"1400000US36081060800","Census Tract 608; Queens County; New York","84821","23491","001","Total population",
"1400000US36081061000","Census Tract 610; Queens County; New York","71766","4954","001","Total population",
"1400000US36081061200","Census Tract 612; Queens County; New York","104500","33284","001","Total population",
"1400000US36081061301","Census Tract 613.01; Queens County; New York","52153","27661","001","Total population",
"1400000US36081061400","Census Tract 614; Queens County; New York","101473","12122","001","Total population",
"1400000US36081061601","Census Tract 616.01; Queens County; New York","97679","18062","001","Total population",
"1400000US36081061602","Census Tract 616.02; Queens County; New York","89063","23614","001","Total population",
"1400000US36081061800","Census Tract 618; Queens County; New York","60938","21240","001","Total population",
"1400000US36081061900","Census Tract 619; Queens County; New York","69004","13333","001","Total population",
"1400000US36081062000","Census Tract 620; Queens County; New York","91538","10132","001","Total population",
"1400000US36081062100","Census Tract 621; Queens County; New York","56154","7698","001","Total population",
"1400000US36081062200","Census Tract 622; Queens County; New York","77813","11911","001","Total population",
"1400000US36081062300","Census Tract 623; Queens County; New York","68207","20915","001","Total population",
"1400000US36081062500","Census Tract 625; Queens County; New York","62263","9911","001","Total population",
"1400000US36081062600","Census Tract 626; Queens County; New York","86196","10523","001","Total population",
"1400000US36081062700","Census Tract 627; Queens County; New York","66380","9621","001","Total population",
"1400000US36081062900","Census Tract 629; Queens County; New York","60156","11170","001","Total population",
"1400000US36081063000","Census Tract 630; Queens County; New York","80417","49742","001","Total population",
"1400000US36081063200","Census Tract 632; Queens County; New York","84167","13975","001","Total population",
"1400000US36081063301","Census Tract 633.01; Queens County; New York","62604","17998","001","Total population",
"1400000US36081063302","Census Tract 633.02; Queens County; New York","66983","8631","001","Total population",
"1400000US36081063500","Census Tract 635; Queens County; New York","70750","18041","001","Total population",
"1400000US36081063700","Census Tract 637; Queens County; New York","84738","17990","001","Total population",
"1400000US36081063800","Census Tract 638; Queens County; New York","104112","6976","001","Total population",
"1400000US36081063900","Census Tract 639; Queens County; New York","68472","12546","001","Total population",
"1400000US36081064101","Census Tract 641.01; Queens County; New York","55329","6150","001","Total population",
"1400000US36081064500","Census Tract 645; Queens County; New York","80132","24132","001","Total population",
"1400000US36081064600","Census Tract 646; Queens County; New York","84393","10877","001","Total population",
"1400000US36081065000","Census Tract 650; Queens County; New York","79632","22794","001","Total population",
"1400000US36081065400","Census Tract 654, Queens County, New York","83864","19092","001","Total population",
"1400000US36081065600","Census Tract 656; Queens County; New York","63156","21122","001","Total population",
"1400000US36081065702","Census Tract 657.02; Queens County; New York","61905","27561","001","Total population",
"1400000US36081065703","Census Tract 657.03; Queens County; New York","72313","15358","001","Total population",
"1400000US36081065900","Census Tract 659; Queens County; New York","90227","23159","001","Total population",
"1400000US36081066000","Census Tract 660; Queens County; New York","93906","8171","001","Total population",
"1400000US36081066100","Census Tract 661; Queens County; New York","75313","8502","001","Total population",
"1400000US36081066300","Census Tract 663, Queens County, New York","95854","8979","001","Total population",
"1400000US36081066400","Census Tract 664, Queens County, New York","88162","7505","001","Total population",
"1400000US36081066501","Census Tract 665.01; Queens County; New York","80455","17709","001","Total population",
"1400000US36081066701","Census Tract 667.01; Queens County; New York","52917","15689","001","Total population",
"1400000US36081066900","Census Tract 669; Queens County; New York","74259","16215","001","Total population",
"1400000US36081067100","Census Tract 671; Queens County; New York","83854","23273","001","Total population",
"1400000US36081067700","Census Tract 677; Queens County; New York","87802","15284","001","Total population",
"1400000US36081067900","Census Tract 679; Queens County; New York","44861","13544","001","Total population",
"1400000US36081068000","Census Tract 680; Queens County; New York","93333","23439","001","Total population",
"1400000US36081068200","Census Tract 682; Queens County; New York","78000","27217","001","Total population",
"1400000US36081068300","Census Tract 683; Queens County; New York","63021","9306","001","Total population",
"1400000US36081068700","Census Tract 687; Queens County; New York","57452","11104","001","Total population",
"1400000US36081069000","Census Tract 690; Queens County; New York","81105","15001","001","Total population",
"1400000US36081069300","Census Tract 693; Queens County; New York","42389","7250","001","Total population",
"1400000US36081069400","Census Tract 694; Queens County; New York","80598","9359","001","Total population",
"1400000US36081069500","Census Tract 695; Queens County; New York","54309","14610","001","Total population",
"1400000US36081069701","Census Tract 697.01; Queens County; New York","55023","10625","001","Total population",
"1400000US36081069702","Census Tract 697.02; Queens County; New York","77729","15365","001","Total population",
"1400000US36081070300","Census Tract 703; Queens County; New York","56818","16041","001","Total population",
"1400000US36081070700","Census Tract 707; Queens County; New York","81042","19159","001","Total population",
"1400000US36081070900","Census Tract 709; Queens County; New York","97039","17983","001","Total population",
"1400000US36081071100","Census Tract 711; Queens County; New York","59632","5515","001","Total population",
"1400000US36081071303","Census Tract 713.03; Queens County; New York","79447","9755","001","Total population",
"1400000US36081071304","Census Tract 713.04; Queens County; New York","52914","5027","001","Total population",
"1400000US36081071305","Census Tract 713.05; Queens County; New York","71250","16310","001","Total population",
"1400000US36081071306","Census Tract 713.06; Queens County; New York","65837","11606","001","Total population",
"1400000US36081071701","Census Tract 717.01; Queens County; New York","65250","19501","001","Total population",
"1400000US36081071702","Census Tract 717.02; Queens County; New York","40000","8540","001","Total population",
"1400000US36081071900","Census Tract 719; Queens County; New York","51658","5963","001","Total population",
"1400000US36081072100","Census Tract 721; Queens County; New York","47460","12655","001","Total population",
"1400000US36081072300","Census Tract 723; Queens County; New York","124643","18850","001","Total population",
"1400000US36081072900","Census Tract 729; Queens County; New York","86719","29402","001","Total population",
"1400000US36081073100","Census Tract 731; Queens County; New York","110500","28338","001","Total population",
"1400000US36081073700","Census Tract 737; Queens County; New York","72222","15269","001","Total population",
"1400000US36081073900","Census Tract 739; Queens County; New York","74435","9585","001","Total population",
"1400000US36081074100","Census Tract 741; Queens County; New York","69336","6647","001","Total population",
"1400000US36081074300","Census Tract 743; Queens County; New York","58867","6282","001","Total population",
"1400000US36081074500","Census Tract 745; Queens County; New York","34141","11975","001","Total population",
"1400000US36081074700","Census Tract 747; Queens County; New York","57375","12305","001","Total population",
"1400000US36081074900","Census Tract 749; Queens County; New York","151250","33516","001","Total population",
"1400000US36081075701","Census Tract 757.01; Queens County; New York","69375","27912","001","Total population",
"1400000US36081075702","Census Tract 757.02; Queens County; New York","86607","22557","001","Total population",
"1400000US36081076901","Census Tract 769.01; Queens County; New York","76538","11878","001","Total population",
"1400000US36081076902","Census Tract 769.02; Queens County; New York","85452","7555","001","Total population",
"1400000US36081077300","Census Tract 773; Queens County; New York","73566","13423","001","Total population",
"1400000US36081077500","Census Tract 775; Queens County; New York","69750","19104","001","Total population",
"1400000US36081077902","Census Tract 779.02; Queens County; New York","83629","16022","001","Total population",
"1400000US36081077903","Census Tract 779.03; Queens County; New York","69216","14307","001","Total population",
"1400000US36081077904","Census Tract 779.04; Queens County; New York","59905","12940","001","Total population",
"1400000US36081077905","Census Tract 779.05; Queens County; New York","62772","9026","001","Total population",
"1400000US36081077906","Census Tract 779.06; Queens County; New York","56012","11428","001","Total population",
"1400000US36081077907","Census Tract 779.07; Queens County; New York","44524","18522","001","Total population",
"1400000US36081077908","Census Tract 779.08; Queens County; New York","52349","7013","001","Total population",
"1400000US36081078800","Census Tract 788; Queens County; New York","58750","12507","001","Total population",
"1400000US36081079000","Census Tract 790; Queens County; New York","54234","14709","001","Total population",
"1400000US36081079200","Census Tract 792; Queens County; New York","60625","9285","001","Total population",
"1400000US36081079701","Census Tract 797.01; Queens County; New York","48201","20688","001","Total population",
"1400000US36081079702","Census Tract 797.02; Queens County; New York","32403","6012","001","Total population",
"1400000US36081079900","Census Tract 799; Queens County; New York","42250","12708","001","Total population",
"1400000US36081080301","Census Tract 803.01; Queens County; New York","50707","6363","001","Total population",
"1400000US36081080302","Census Tract 803.02; Queens County; New York","62813","15287","001","Total population",
"1400000US36081080900","Census Tract 809; Queens County; New York","66000","15114","001","Total population",
"1400000US36081081400","Census Tract 814; Queens County; New York","60204","14529","001","Total population",
"1400000US36081081800","Census Tract 818; Queens County; New York","54265","16737","001","Total population",
"1400000US36081083700","Census Tract 837; Queens County; New York","50947","12192","001","Total population",
"1400000US36081083800","Census Tract 838; Queens County; New York","66067","11358","001","Total population",
"1400000US36081084000","Census Tract 840; Queens County; New York","57484","11146","001","Total population",
"1400000US36081084500","Census Tract 845; Queens County; New York","24335","1687","001","Total population",
"1400000US36081084601","Census Tract 846.01; Queens County; New York","63971","26898","001","Total population",
"1400000US36081084602","Census Tract 846.02; Queens County; New York","56167","24138","001","Total population",
"1400000US36081084900","Census Tract 849, Queens County, New York","26711","7016","001","Total population",
"1400000US36081085300","Census Tract 853; Queens County; New York","37275","12717","001","Total population",
"1400000US36081085500","Census Tract 855; Queens County; New York","44422","6858","001","Total population",
"1400000US36081085700","Census Tract 857; Queens County; New York","36236","7857","001","Total population",
"1400000US36081085900","Census Tract 859; Queens County; New York","38788","5103","001","Total population",
"1400000US36081086100","Census Tract 861; Queens County; New York","40610","6176","001","Total population",
"1400000US36081086300","Census Tract 863; Queens County; New York","32721","4520","001","Total population",
"1400000US36081086400","Census Tract 864; Queens County; New York","55385","10251","001","Total population",
"1400000US36081086500","Census Tract 865; Queens County; New York","30350","9112","001","Total population",
"1400000US36081086900","Census Tract 869; Queens County; New York","34519","8331","001","Total population",
"1400000US36081087100","Census Tract 871; Queens County; New York","31364","14535","001","Total population",
"1400000US36081088400","Census Tract 884; Queens County; New York","76420","9856","001","Total population",
"1400000US36081088901","Census Tract 889.01, Queens County, New York","42276","4951","001","Total population",
"1400000US36081089200","Census Tract 892, Queens County, New York","85365","10399","001","Total population",
"1400000US36081090700","Census Tract 907; Queens County; New York","58906","34794","001","Total population",
"1400000US36081091601","Census Tract 916.01, Queens County, New York","93333","21346","001","Total population",
"1400000US36081091900","Census Tract 919; Queens County; New York","46777","6659","001","Total population",
"1400000US36081092200","Census Tract 922; Queens County; New York","110938","23100","001","Total population",
"1400000US36081092500","Census Tract 925; Queens County; New York","48016","7982","001","Total population",
"1400000US36081092800","Census Tract 928; Queens County; New York","123692","13106","001","Total population",
"1400000US36081092900","Census Tract 929; Queens County; New York","55000","6493","001","Total population",
"1400000US36081093401","Census Tract 934.01; Queens County; New York","81939","7128","001","Total population",
"1400000US36081093402","Census Tract 934.02; Queens County; New York","70577","18849","001","Total population",
"1400000US36081093800","Census Tract 938; Queens County; New York","61742","23214","001","Total population",
"1400000US36081093900","Census Tract 939; Queens County; New York","72908","5046","001","Total population",
"1400000US36081094201","Census Tract 942.01; Queens County; New York","52965","6555","001","Total population",
"1400000US36081094202","Census Tract 942.02; Queens County; New York","44474","23620","001","Total population",
"1400000US36081094203","Census Tract 942.03; Queens County; New York","44689","3827","001","Total population",
"1400000US36081094500","Census Tract 945; Queens County; New York","72243","23883","001","Total population",
"1400000US36081094700","Census Tract 947; Queens County; New York","61932","11584","001","Total population",
"1400000US36081095400","Census Tract 954; Queens County; New York","61458","17233","001","Total population",
"1400000US36081096400","Census Tract 964; Queens County; New York","58320","12265","001","Total population",
"1400000US36081097202","Census Tract 972.02; Queens County; New York","35531","5388","001","Total population",
"1400000US36081097203","Census Tract 972.03, Queens County, New York","20712","6540","001","Total population",
"1400000US36081097204","Census Tract 972.04; Queens County; New York","40506","12475","001","Total population",
"1400000US36081097300","Census Tract 973; Queens County; New York","86500","27799","001","Total population",
"1400000US36081098100","Census Tract 981; Queens County; New York","78512","12499","001","Total population",
"1400000US36081098700","Census Tract 987; Queens County; New York","71250","34072","001","Total population",
"1400000US36081099100","Census Tract 991; Queens County; New York","88793","19076","001","Total population",
"1400000US36081099200","Census Tract 992; Queens County; New York","39271","8226","001","Total population",
"1400000US36081099701","Census Tract 997.01; Queens County; New York","75852","9051","001","Total population",
"1400000US36081099703","Census Tract 997.03; Queens County; New York","94098","10668","001","Total population",
"1400000US36081099704","Census Tract 997.04; Queens County; New York","67131","8826","001","Total population",
"1400000US36081099705","Census Tract 997.05; Queens County; New York","71310","34477","001","Total population",
"1400000US36081099801","Census Tract 998.01; Queens County; New York","61434","13565","001","Total population",
"1400000US36081099802","Census Tract 998.02; Queens County; New York","34287","7875","001","Total population",
"1400000US36081100801","Census Tract 1008.01; Queens County; New York","75800","24686","001","Total population",
"1400000US36081100802","Census Tract 1008.02, Queens County, New York","59544","9089","001","Total population",
"1400000US36081101001","Census Tract 1010.01, Queens County, New York","24703","7002","001","Total population",
"1400000US36081101002","Census Tract 1010.02; Queens County; New York","41172","17004","001","Total population",
"1400000US36081101700","Census Tract 1017; Queens County; New York","69891","19160","001","Total population",
"1400000US36081102900","Census Tract 1029; Queens County; New York","66574","17275","001","Total population",
"1400000US36081103201","Census Tract 1032.01; Queens County; New York","40399","9629","001","Total population",
"1400000US36081103202","Census Tract 1032.02; Queens County; New York","47935","11378","001","Total population",
"1400000US36081103300","Census Tract 1033; Queens County; New York","71917","14848","001","Total population",
"1400000US36081103900","Census Tract 1039; Queens County; New York","80830","14287","001","Total population",
"1400000US36081104700","Census Tract 1047; Queens County; New York","52264","5730","001","Total population",
"1400000US36081105900","Census Tract 1059; Queens County; New York","87064","7993","001","Total population",
"1400000US36081107201","Census Tract 1072.01; Queens County; New York","71667","5421","001","Total population",
"1400000US36081108500","Census Tract 1085; Queens County; New York","66467","12889","001","Total population",
"1400000US36081109300","Census Tract 1093; Queens County; New York","95109","15822","001","Total population",
"1400000US36081109700","Census Tract 1097; Queens County; New York","100089","12805","001","Total population",
"1400000US36081109900","Census Tract 1099; Queens County; New York","76250","14168","001","Total population",
"1400000US36081111300","Census Tract 1113; Queens County; New York","79917","11672","001","Total population",
"1400000US36081112300","Census Tract 1123; Queens County; New York","72750","20313","001","Total population",
"1400000US36081112900","Census Tract 1129; Queens County; New York","90455","17371","001","Total population",
"1400000US36081113300","Census Tract 1133; Queens County; New York","76106","12325","001","Total population",
"1400000US36081113900","Census Tract 1139; Queens County; New York","60972","10320","001","Total population",
"1400000US36081114100","Census Tract 1141; Queens County; New York","111250","20109","001","Total population",
"1400000US36081114700","Census Tract 1147; Queens County; New York","74861","11353","001","Total population",
"1400000US36081115100","Census Tract 1151; Queens County; New York","70404","6317","001","Total population",
"1400000US36081115500","Census Tract 1155; Queens County; New York","71250","25614","001","Total population",
"1400000US36081115700","Census Tract 1157; Queens County; New York","53636","10079","001","Total population",
"1400000US36081115900","Census Tract 1159; Queens County; New York","60469","14393","001","Total population",
