"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1500000US360610142005","Block Group 5; Census Tract 142; New York County; New York","250,000+","***",
"1500000US360610142006","Block Group 6; Census Tract 142; New York County; New York","250,000+","***",
"1500000US360610143001","Block Group 1; Census Tract 143; New York County; New York","-","**",
"1500000US360610144011","Block Group 1; Census Tract 144.01; New York County; New York","250,000+","***",
"1500000US360610144012","Block Group 2; Census Tract 144.01; New York County; New York","192407","157295",
"1500000US360610144013","Block Group 3; Census Tract 144.01; New York County; New York","92232","59590",
"1500000US360610144014","Block Group 4; Census Tract 144.01; New York County; New York","197634","70508",
"1500000US360610144021","Block Group 1; Census Tract 144.02; New York County; New York","161518","126972",
"1500000US360610144022","Block Group 2; Census Tract 144.02; New York County; New York","65721","43215",
"1500000US360610144023","Block Group 3; Census Tract 144.02; New York County; New York","183750","36177",
"1500000US360610144024","Block Group 4; Census Tract 144.02; New York County; New York","159537","46033",
"1500000US360610144025","Block Group 5; Census Tract 144.02; New York County; New York","127434","45765",
"1500000US360610144026","Block Group 6; Census Tract 144.02; New York County; New York","121579","40180",
"1500000US360610144027","Block Group 7; Census Tract 144.02; New York County; New York","-","**",
"1500000US360610145001","Block Group 1; Census Tract 145; New York County; New York","232560","54724",
"1500000US360610145002","Block Group 2; Census Tract 145; New York County; New York","173542","74374",
"1500000US360610145003","Block Group 3; Census Tract 145; New York County; New York","228750","42489",
"1500000US360610145004","Block Group 4; Census Tract 145; New York County; New York","196042","167011",
"1500000US360610145005","Block Group 5; Census Tract 145; New York County; New York","-","**",
"1500000US360610146011","Block Group 1; Census Tract 146.01; New York County; New York","250,000+","***",
"1500000US360610146012","Block Group 2; Census Tract 146.01; New York County; New York","163864","109693",
"1500000US360610146013","Block Group 3; Census Tract 146.01; New York County; New York","146422","28677",
"1500000US360610146014","Block Group 4; Census Tract 146.01; New York County; New York","128005","50468",
"1500000US360610146021","Block Group 1; Census Tract 146.02; New York County; New York","147912","56433",
"1500000US360610146022","Block Group 2; Census Tract 146.02; New York County; New York","169458","108676",
"1500000US360610146023","Block Group 3; Census Tract 146.02; New York County; New York","93065","61479",
"1500000US360610146024","Block Group 4; Census Tract 146.02; New York County; New York","-","**",
"1500000US360610146025","Block Group 5; Census Tract 146.02; New York County; New York","-","**",
"1500000US360610146026","Block Group 6; Census Tract 146.02; New York County; New York","123216","20579",
"1500000US360610147001","Block Group 1; Census Tract 147; New York County; New York","250,000+","***",
"1500000US360610147002","Block Group 2; Census Tract 147; New York County; New York","-","**",
"1500000US360610147003","Block Group 3; Census Tract 147; New York County; New York","123523","99718",
"1500000US360610148011","Block Group 1; Census Tract 148.01; New York County; New York","231094","62854",
"1500000US360610148012","Block Group 2; Census Tract 148.01; New York County; New York","250,000+","***",
"1500000US360610148021","Block Group 1; Census Tract 148.02; New York County; New York","131763","23062",
"1500000US360610148022","Block Group 2; Census Tract 148.02; New York County; New York","212212","78738",
"1500000US360610148023","Block Group 3; Census Tract 148.02; New York County; New York","110313","39320",
"1500000US360610148024","Block Group 4; Census Tract 148.02; New York County; New York","210417","54224",
"1500000US360610148025","Block Group 5; Census Tract 148.02; New York County; New York","-","**",
"1500000US360610149001","Block Group 1; Census Tract 149; New York County; New York","170813","30341",
"1500000US360610149002","Block Group 2; Census Tract 149; New York County; New York","-","**",
"1500000US360610149003","Block Group 3; Census Tract 149; New York County; New York","237443","125005",
"1500000US360610149004","Block Group 4; Census Tract 149; New York County; New York","124375","60104",
"1500000US360610149005","Block Group 5; Census Tract 149; New York County; New York","192000","186501",
"1500000US360610150011","Block Group 1; Census Tract 150.01; New York County; New York","224250","96899",
"1500000US360610150012","Block Group 2; Census Tract 150.01; New York County; New York","149330","87042",
"1500000US360610150021","Block Group 1; Census Tract 150.02; New York County; New York","250,000+","***",
"1500000US360610150022","Block Group 2; Census Tract 150.02; New York County; New York","250,000+","***",
"1500000US360610150023","Block Group 3; Census Tract 150.02; New York County; New York","250,000+","***",
"1500000US360610150024","Block Group 4; Census Tract 150.02; New York County; New York","196422","77822",
"1500000US360610151011","Block Group 1; Census Tract 151.01; New York County; New York","-","**",
"1500000US360610151012","Block Group 2; Census Tract 151.01; New York County; New York","14494","5577",
"1500000US360610151013","Block Group 3; Census Tract 151.01; New York County; New York","48216","31620",
"1500000US360610151020","Block Group 0; Census Tract 151.02; New York County; New York","-","**",
"1500000US360610151021","Block Group 1; Census Tract 151.02; New York County; New York","139409","57952",
"1500000US360610151022","Block Group 2; Census Tract 151.02; New York County; New York","139336","132696",
"1500000US360610151023","Block Group 3; Census Tract 151.02; New York County; New York","250,000+","***",
"1500000US360610151024","Block Group 4; Census Tract 151.02; New York County; New York","-","**",
"1500000US360610152000","Block Group 0; Census Tract 152; New York County; New York","-","**",
"1500000US360610152001","Block Group 1; Census Tract 152; New York County; New York","-","**",
"1500000US360610152002","Block Group 2; Census Tract 152; New York County; New York","34531","24191",
"1500000US360610152003","Block Group 3; Census Tract 152; New York County; New York","201172","64426",
"1500000US360610152004","Block Group 4; Census Tract 152; New York County; New York","232969","48583",
"1500000US360610152005","Block Group 5; Census Tract 152; New York County; New York","250,000+","***",
"1500000US360610152006","Block Group 6; Census Tract 152; New York County; New York","190650","66804",
"1500000US360610152007","Block Group 7; Census Tract 152; New York County; New York","-","**",
"1500000US360610153011","Block Group 1; Census Tract 153.01; New York County; New York","162772","152774",
"1500000US360610153012","Block Group 2; Census Tract 153.01; New York County; New York","89266","45477",
"1500000US360610153013","Block Group 3; Census Tract 153.01; New York County; New York","237250","85852",
"1500000US360610153021","Block Group 1; Census Tract 153.02; New York County; New York","66605","20948",
"1500000US360610153022","Block Group 2; Census Tract 153.02; New York County; New York","250,000+","***",
"1500000US360610153023","Block Group 3; Census Tract 153.02; New York County; New York","183567","92242",
"1500000US360610153024","Block Group 4; Census Tract 153.02; New York County; New York","-","**",
"1500000US360610153025","Block Group 5; Census Tract 153.02; New York County; New York","250,000+","***",
"1500000US360610153026","Block Group 6; Census Tract 153.02; New York County; New York","-","**",
"1500000US360610154011","Block Group 1; Census Tract 154.01; New York County; New York","-","**",
"1500000US360610154012","Block Group 2; Census Tract 154.01; New York County; New York","-","**",
"1500000US360610154013","Block Group 3; Census Tract 154.01; New York County; New York","114484","60972",
"1500000US360610154014","Block Group 4; Census Tract 154.01; New York County; New York","-","**",
"1500000US360610154021","Block Group 1; Census Tract 154.02; New York County; New York","165134","52488",
"1500000US360610154022","Block Group 2; Census Tract 154.02; New York County; New York","109143","16276",
"1500000US360610154023","Block Group 3; Census Tract 154.02; New York County; New York","-","**",
"1500000US360610154031","Block Group 1; Census Tract 154.03; New York County; New York","67299","38451",
"1500000US360610154032","Block Group 2; Census Tract 154.03; New York County; New York","-","**",
"1500000US360610154033","Block Group 3; Census Tract 154.03; New York County; New York","-","**",
"1500000US360610154034","Block Group 4; Census Tract 154.03; New York County; New York","174387","58615",
"1500000US360610155011","Block Group 1; Census Tract 155.01; New York County; New York","186116","78810",
"1500000US360610155020","Block Group 0; Census Tract 155.02; New York County; New York","-","**",
"1500000US360610155021","Block Group 1; Census Tract 155.02; New York County; New York","94654","93210",
