cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9625234,3051080020,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,627300,124 ERASMUS HOLDINGS LLC,10,2019,1,,,124 Erasmus Street,Breakdown available,1,1,1,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9567385,3032800052,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,2846250,"HARMAN SERVICE, INC.",32,1931,1,,,377 Harman Street,Breakdown available,0,8,2,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9372142,1016550009,36061017000,East Harlem,City Council District 8,MN 11 - East Harlem,Manhattan,New York City,1,,2142000,1710 LEX LLC,23,2018,1,,,221 East 105 Street,Breakdown available,0,7,0,0,0,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9557658,3048130053,36047087401,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,359100,741 FENIMORE LLC,6,2019,1,,,739 Fenimore Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1074.pdf,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9521986,3013680074,36047034700,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,1,3031200,PARK AND PROSPECT LLC,52,2019,1,24.3,12.2,1494 Prospect Place,Breakdown available,0,8,8,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9565776,3033040007,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,648900,18A BLEECKER STREET LLC,8,2017,1,,,18a Bleecker Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9497751,3019490033,36047023300,Bedford Stuyvesant,City Council District 35,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,663300,FAB LAFAYETTE REALTY LLC,8,2018,1,,,436 Lafayette Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9562664,3032180047,36047042300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,1821600,705 BUSHWICK INC.,24,2017,1,,,705 Hart Street,Breakdown available,0,5,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9790809,4006570009,36081006100,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,509400,"LEOPOLD 37, LLC",7,2014,1,,,31-81 37 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9462835,3006430011,36047014500,Sunset Park,City Council District 38,BK 07 - Sunset Park,Brooklyn,New York City,1,,2625300,21ST DEVELOPMENT GROUP LLC,26,2017,1,,,186 21 Street,Breakdown available,0,4,4,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9563193,3050000010,36047078200,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,434700,UNAVAILABLE OWNER,8,2017,1,,,1487 Brooklyn Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9558911,3025750005,36047057500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1170900,186 GREENPOINT AVENUE LLC,10,2017,2,,,186 Greenpoint Avenue,Breakdown available,1,0,2,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9448050,2057420136,36005029700,Riverdale/Kingsbridge,City Council District 11,BX 08 - Riverdale/Fieldston,Bronx,New York City,1,,2640600,3128 LLC,46,2019,1,,,3128 Henry Hudson Pkwy E,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9569461,3032310012,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,390600,24 CEDAR LLC,8,2018,1,,,24 Cedar Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9412985,2033210065,36005041100,Kingsbridge Heights/Mosholu,City Council District 11,BX 07 - Kingsbridge Heights/Bedford,Bronx,New York City,1,,2151000,EURO-TECH DEVELOPERS LLC,43,2018,1,,,3053 Villa Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9536809,3018600005,36047024700,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,652950,1255 BEDFORD AVE LLC,12,1910,1,20.8,10.8,1255 Bedford Avenue,Breakdown available,0,4,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9561315,3031720032,36047042500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,595800,102 CENTRAL LLC,8,2018,1,,,102 Central Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9556265,3030220003,36047051100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,2352150,GW UNION LLC,25,2019,1,38.5,19.7,288 Union Avenue,Breakdown available,0,2,6,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9496211,3019500033,36047023300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1229400,1044 BEDFORD HOLDINGS LLC,24,2016,1,21.7,27.6,1044 Bedford Avenue,Breakdown available,0,4,4,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9755281,4009010052,36081008300,Astoria,City Council District 22,QN 01 - Astoria,Queens,New York City,1,,365850,26-26 18TH STREET LLC,7,2019,1,,,26-26 18 Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9599255,3048090023,36047080400,South Crown Heights,City Council District 40,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,381150,350 RUTLAND LLC,6,2019,1,,,Rutland Road,Breakdown available,0,2,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9771965,4014970051,36081026700,Elmhurst/Corona,City Council District 25,QN 04 - Elmhurst/Corona,Queens,New York City,1,,675000,77TH STREET REALTY GROUP LLC,7,2019,1,,,41-53 77 Street,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9566008,3050870021,36047082200,South Crown Heights,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,1,553500,104 LINDEN BLVD LLC,15,1901,1,22.6,17.8,104 Linden Boulevard,Breakdown available,5,0,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9368764,1021300057,36061026100,Washington Heights/Inwood,City Council District 10,MN 12 - Washington Heights/Inwood,Manhattan,New York City,1,,202050,W 173 GROUP LLC,8,2015,1,,,523 West 173 Street,Breakdown available,1,1,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9568689,3032410078,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,843750,ELEVEN21 LLC,10,2016,1,,,1119 Broadway,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9638476,3054280092,36047048200,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1,1,1135800,639 FOSTER AVENUE REALTY LLC,22,2019,1,21.9,13.6,639 Foster Avenue,Breakdown available,1,6,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9570299,3032660023,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,725400,140 STANHOPE GROUP LLC,9,2015,1,,,140 Stanhope Street,Breakdown available,0,2,1,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9489523,3017090003,36047029900,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,606600,49-55 ROCHESTER REALTY LLC,7,2018,1,,,49 Rochester Avenue,Breakdown available,0,0,0,3,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9605561,3050880025,36047082000,South Crown Heights,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,1823400,212 LINDEN VENTURES LLC,22,2015,1,,,212 Linden Boulevard,Breakdown available,1,2,2,2,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9490433,3017760067,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,5247900,SSJ REALTY DEVELOPMENT LLC,70,2015,1,,,785 Dekalb Avenue,Breakdown available,1,6,7,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9481746,3015420016,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,400500,SOMERS HOMES LLC,8,2016,1,,,62 Somers Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/575.pdf,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9527431,3015420019,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,492750,UNAVAILABLE OWNER,8,2016,1,,,66 Somers Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/575.pdf,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9558586,3025560058,36047056500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,5850900,ONE ZERO ONE LLC,42,2017,1,,,105 West Street,Breakdown available,3,3,7,0,0,In 2020s Floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9474211,3011780026,36047021700,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,15511500,"564 ST. JOHNS GARDENS, LP",193,2015,1,35.1,11.8,564 St Johns Place,Breakdown available,0,30,10,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9565215,3027780023,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1769400,BUSHWICK POWERS LLC,20,2016,3,32.7,11.5,70 Bushwick Avenue,Breakdown available,0,3,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9415462,2044330043,36005033000,Pelham Parkway,City Council District 15,BX 11 - Morris Park/Bronxdale,Bronx,New York City,1,1,601650,CRUGER AVE INC,15,2016,1,9.5,7.6,2547 Cruger Avenue,Breakdown available,0,2,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9540453,3040100014,36047115200,East New York/Starrett City,City Council District 37,BK 05 - East New York/Starrett City,Brooklyn,New York City,1,,275400,309 VAN SICLEN AVE LLC,8,2016,1,,,309 Van Siclen Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9558456,3025510040,36047057500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,796050,209 KENT REALTY LLC,9,2016,1,,,209 Kent Street,Breakdown available,0,2,1,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9559491,3031360022,36047038900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,756000,GW BELVEDERE LLC,8,2016,1,,,34 Belvidere Street,Breakdown available,0,0,1,2,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9519931,3014810053,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,546300,847 MADISON LLC,7,2017,1,,,847 Madison Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9521155,3033570060,36047039700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,395100,"CMZ PROPERTIES GROUP, LLC",6,1994,1,,,961 Madison Street,Breakdown available,0,1,0,1,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9623383,3050300051,36047080000,South Crown Heights,City Council District 40,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,599400,287 MAPLE REALTY LLC,6,2017,1,,,289 Maple Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9560626,3031700009,36047038900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,918450,1157 MYRTLE LLC,10,2017,1,,,1157 Myrtle Avenue,Breakdown available,0,0,1,2,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9555595,3029120020,36047048100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,687150,30 ORIENT PARK LLC,8,2017,1,,,30 Orient Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/256.pdf,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9533054,3017310030,36047025700,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1389150,BEN MONICO LLC,10,2019,1,,,755 Park Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9525888,3015790046,36047028501,Bushwick,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,586800,PARK PROPERTY HOLDINGS LLC,8,1899,1,,,877 Park Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9333211,3017770012,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,749250,REALTY PULASKI LLC,12,2017,1,19.1,15.4,238 Pulaski Street,Breakdown available,1,1,2,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9574792,3034560031,36047040300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,413550,1462-1464 BUSHWICK AVE. LLC,8,2008,1,,,1464 Bushwick Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9543929,3022707501,36047050700,Bedford Stuyvesant,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,6682497,NEIGHBORHOOD REALTY & MANAGEMENT LLC,64,2016,1,,,89 Bartlett Street,Breakdown available,0,16,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9518364,3032900015,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,559800,378 HARMAN AVE LLC,8,2017,1,,,378 Harman Street,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9380485,2025150003,36005019900,Highbridge/South Concourse,City Council District 16,BX 04 - Highbridge/Concourse,Bronx,New York City,1,1,1235700,"1176 NELSON AVENUE, LLC",31,2017,1,15.8,13.8,1176 Nelson Avenue,Breakdown available,2,5,3,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9522489,3013750001,36047035900,North Crown Heights/Prospect Heights,City Council District 41,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,445950,233 BUFFALO LLC,9,2017,1,,,233 Buffalo Avenue,Breakdown available,0,0,0,3,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9392743,2031110001,36005036501,Morrisania/Belmont,City Council District 15,BX 06 - Belmont/East Tremont,Bronx,New York City,1,,1870650,1866 ROBERT LLC,43,2016,1,15.6,4.6,2118 Mapes Avenue,Breakdown available,1,6,6,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9625285,3051080056,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,818550,2825 SNYDER LLC,10,2018,1,,,2825 Snyder Avenue,Breakdown available,1,0,2,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9606328,3051080057,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,732600,2823 SNYDER LLC,8,2018,1,,,2823 Snyder Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9541249,3020160012,36047022700,Brooklyn Heights/Fort Greene,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3733650,1068 FULTON USA LLC,41,2017,1,,,Fulton Street,Breakdown available,0,6,7,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9570536,3032530028,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,483300,STAN GREEN LLC,8,2017,1,,,314 Evergreen Avenue,Breakdown available,0,4,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9570537,3032530029,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,483300,UNAVAILABLE OWNER,8,2017,1,,,316 Evergreen Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9474113,3011750067,36047021700,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,664200,NOOR 3 LLC,7,2016,1,,,615 St Johns Place,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9563549,3032590018,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,1,617400,"TOWNHOUSE RENTAL, L.L.C.",8,2017,1,,,306 Stockholm Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9568616,3033490020,36047039900,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,733500,76 PALMETTO REALTY LLC,8,2017,1,,,76 Palmetto Street,Breakdown available,0,0,2,1,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
9501275,3011490017,36047030500,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,1094400,876 BERGEN DEVELOPMENT LLC,16,2016,1,26.2,12.8,876 Bergen Street,Breakdown available,0,5,0,0,0,Not in floodplain,"Has Subsidies, Subsidy Subtype is ""421-a Tax Incentive Program"""
