PARID,BORO,BLOCK,LOT,EASE,RECTYPE,YEAR,REUC,PERIOD,EXMP_CODE,EXMP_CODE-SUFFIX,EXMP_SEQ,NYS_EXMP_CODE,PSTATUS,COOP_NUM,CONDO_NUMBER,CONDO_SFX,PYEXMPTOT,PYEXMPTRN,PYEXMPTXBL,TENEXMPTOT,TENEXMPTRN,TENEXMPTXBL,CBNEXMPTOT,CBNEXMPTRN,CBNEXMPTXBL,FINEXMPTOT,FINEXMPTRN,FINEXMPTXBL,CUREXMPTOT,CUREXMPTRN,CUREXMPTXBL,Create date,EXNAME,Percent 1,Percent 2,ENTER_DATE,Percent 4,OWNER2,PYINCRPCT1,PYINCRPCT2,PYINCRPCT3,PYINCRPCT4,STATUS,COMPUTE_FLG,PYPARTIALPCT,NO_YEARS,BASEYR,BASETOT,BASETRNTOT,GARGCOMACT,GARGCOMPCT,GARGCOMTRN,BENFTSTART,ICIP_APPNO,421G_CERT,EFF_DATE,PRELIMDATE,421G base value ACT,J51 prev exmpt ACT,J51 prev exmpt TRN,J51 base val ACT,J51 vase val TRN,CASENO,LLINE,EXTRACTDT,BLDG-CLASS,FINTAXCLASS,Percent 3,J51 Govt Financed
3044520402,3,4452,402,,1,2024,,3,5112,51121,6,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000035820,+00000035820,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128343,+0001,20230517,B2,1,+000.000000,N
3044520403,3,4452,403,,1,2024,,3,5112,51121,6,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000035820,+00000035820,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128350,+0001,20230517,B2,1,+000.000000,N
3044520404,3,4452,404,,1,2024,,3,5112,51121,6,48106,A,0,,,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,35820,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000035820,+00000035820,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128362,+0001,20230517,B2,1,+000.000000,N
3044520405,3,4452,405,,1,2024,,3,5112,51121,6,48106,A,0,,,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,18840,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018840,+00000018840,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128370,+0001,20230517,B2,1,+000.000000,N
3044520406,3,4452,406,,1,2024,,3,5112,51121,6,48106,A,0,,,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000008700,+00000008700,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128379,+0001,20230517,A5,1,+000.000000,N
3044520407,3,4452,407,,1,2024,,3,5112,51121,6,48106,A,0,,,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,12420,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000012420,+00000012420,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128387,+0001,20230517,A5,1,+000.000000,N
3044520408,3,4452,408,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128395,+0001,20230517,A5,1,+000.000000,N
3044520409,3,4452,409,,1,2024,,3,5112,51121,6,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000016260,+00000016260,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128408,+0001,20230517,A5,1,+000.000000,N
3044520410,3,4452,410,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128420,+0001,20230517,A5,1,+000.000000,N
3044520411,3,4452,411,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128429,+0001,20230517,A5,1,+000.000000,N
3044520412,3,4452,412,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128441,+0001,20230517,A5,1,+000.000000,N
3044520413,3,4452,413,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128449,+0001,20230517,A5,1,+000.000000,N
3044520414,3,4452,414,,1,2024,,3,5112,51121,6,48106,A,0,,,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,16260,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000016260,+00000016260,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128457,+0001,20230517,A5,1,+000.000000,N
3044520415,3,4452,415,,1,2024,,3,5112,51121,6,48106,A,0,,,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,19740,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019740,+00000019740,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128467,+0001,20230517,A5,1,+000.000000,N
3044520416,3,4452,416,,1,2024,,3,5112,51121,6,48106,A,0,,,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,19800,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000019800,+00000019800,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128475,+0001,20230517,A5,1,+000.000000,N
3044520451,3,4452,451,,1,2024,,3,5112,51121,6,48106,A,0,,,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000003480,+00000003480,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128498,+0001,20230517,A5,1,+000.000000,N
3044520452,3,4452,452,,1,2024,,3,5112,51121,6,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000015060,+00000015060,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128513,+0001,20230517,A5,1,+000.000000,N
3044520453,3,4452,453,,1,2024,,3,5112,51121,6,48106,A,0,,,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,15060,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000015060,+00000015060,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128523,+0001,20230517,A5,1,+000.000000,N
3044520454,3,4452,454,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128532,+0001,20230517,A5,1,+000.000000,N
3044520455,3,4452,455,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128543,+0001,20230517,A5,1,+000.000000,N
3044520456,3,4452,456,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128553,+0001,20230517,A5,1,+000.000000,N
3044520457,3,4452,457,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128566,+0001,20230517,A5,1,+000.000000,N
3044520458,3,4452,458,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128577,+0001,20230517,A5,1,+000.000000,N
3044520459,3,4452,459,,1,2024,,3,5112,51121,6,48106,A,0,,,32062,31736,31736,32062,32062,32062,32062,32062,32062,32062,32062,32062,32062,32062,32062,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000032062,+00000032062,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128592,+0001,20230517,A5,1,+000.000000,N
3044520461,3,4452,461,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128610,+0001,20230517,A5,1,+000.000000,N
3044520462,3,4452,462,,1,2024,,3,5112,51121,6,48106,A,0,,,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,18780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000018780,+00000018780,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128619,+0001,20230517,A5,1,+000.000000,N
3044520463,3,4452,463,,1,2024,,3,5112,51121,6,48106,A,0,,,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,3480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,+100,20,+2015,+00000003480,+00000003480,+00000000000,+000.0000000,+00000000000,+2016,0,,2016,2015,0,0,0,0,0,27128628,+0001,20230517,A5,1,+000.000000,N
3065571101,3,6557,1101,,1,2024,,3,1986,19861,13,47666,A,0,301904,C1,832494,991094,832494,879157,954961,879157,879157,954961,879157,879157,954961,879157,879157,954961,879157,01/01/2009,THE 24TH AVENUE CONDOMINIUM HOMEOWNERS,0,0,,0,,0,0,0,0,A,A,+100,25,+2007,+00000209939,+00000209939,+00000000000,+000.0000000,+00000000000,+2009,11913,,2009,2007,0,0,0,0,0,27055675,+0001,20230517,RB,4,+000.000000,N
3070140002,3,7014,2,,1,2024,,3,5109,51091,6,48656,A,0,,,5580000,4651470,5580000,5651100,4964220,5651100,5651100,4964220,5651100,5651100,4964220,5651100,5651100,4964220,5651100,01/01/2013,SEABEACH III HOMEOWNERS ASSOC INC,0,0,,0,"CO OCEAN GATE LP,SEABEACH III HMWNR",0,0,0,0,A,A,+100,12,+0000,+00000336600,+00000336600,+00000000000,+000.0000000,+00000000000,+2013,0,,2013,0,0,0,0,0,0,26638534,+0001,20230517,D1,2,+000.000000,N
4050661018,4,5066,1018,,1,2024,,3,5113,51131,8,48806,A,0,400664,R1,33083,31333,31333,25076,23849,23849,25040,23842,23842,25040,23842,23842,25040,23842,23842,01/01/2012,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",0,0,,0,,0,0,0,0,A,A,+100,15,+2006,+00000000251,+00000000251,+00000000000,+000.0000000,+00000000000,+2012,0,,2012,2006,0,0,0,0,0,27032686,+0001,20230517,R4,2,+000.000000,N
4050661204,4,5066,1204,,1,2024,,3,5113,51131,7,48806,A,0,400656,C3,215575,223944,215575,146640,148765,146640,146640,148765,146640,146640,148765,146640,146640,148765,146640,01/01/2011,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",0,0,,0,,0,0,0,0,A,A,+100,15,+2006,+00000007009,+00000007009,+00000000000,+000.0000000,+00000000000,+2011,0,,2011,2006,0,0,0,0,0,27034710,+0001,20230517,RK,4,+000.000000,N
4050661318,4,5066,1318,,1,2024,,3,5113,51131,8,48806,A,0,400760,R1,37445,41136,37445,28381,30082,28381,28698,30145,28698,28698,30145,28698,28698,30145,28698,01/01/2012,"SKY VIEW PARC HOMEOWNERS ASSOCIATION, IN",0,0,,0,,0,0,0,0,A,A,+100,15,+2006,+00000000181,+00000000181,+00000000000,+000.0000000,+00000000000,+2012,0,,2012,2006,0,0,0,0,0,27035293,+0001,20230517,R4,2,+000.000000,N
3011241101,3,1124,1101,,1,2025,,1,5114,51141,4,48806,A,0,302060,C1,62737,61521,62737,63974,61340,63974,0,0,0,0,0,0,63974,61340,63974,01/01/2010,PACIFIC BLUE HOMEOWNERS ASSOCIATION INC,0,0,,0,,0,0,0,0,A,A,100,25,2005,264,264,0,0,0,2010,0,,2010,2005,0,0,0,0,0,27122327,1,20240108,RA,4,0,N
3011321201,3,1132,1201,,1,2025,,1,5114,51141,3,48806,A,0,302930,C1,399101,381281,399101,385016,380174,385016,0,0,0,0,0,0,385016,380174,385016,01/01/2011,"PACIFIC BLUE HOMEOWNERS ASSOCIATION, INC",0,0,,0,,0,0,0,0,A,A,100,25,2006,4099,4099,0,0,0,2011,0,,2011,2006,0,0,0,0,0,27129084,1,20240108,RK,4,0,N
3021341101,3,2134,1101,,1,2025,,1,5114,51141,3,48806,A,0,301396,C1,316262,299030,316262,350012,309111,350012,0,0,0,0,0,0,350012,309111,350012,01/01/2008,THE SCHAEFER LANDING HOMEOWNERS ASSOCIAT,0,0,,0,,0,0,0,0,A,A,100,25,2003,1956,1956,0,0,0,2008,0,,2008,2003,0,0,0,0,0,27071866,1,20240108,RB,4,0,N
3044520208,3,4452,208,,1,2025,,1,5112,51121,3,48106,A,0,,,9120,8783,8783,4557,5707,4557,0,0,0,0,0,0,4557,5707,4557,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,A,100,20,2015,4557,5707,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126854,1,20240108,A5,1,0,N
3044520209,3,4452,209,,1,2025,,1,5112,51121,3,48106,A,0,,,18900,18900,18900,18900,18900,18900,0,0,0,0,0,0,18900,18900,18900,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,18900,18900,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126868,1,20240108,A5,1,0,N
3044520210,3,4452,210,,1,2025,,1,5112,51121,3,48106,A,0,,,19020,19020,19020,19020,19020,19020,0,0,0,0,0,0,19020,19020,19020,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,19020,19020,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126880,1,20240108,A5,1,0,N
3044520211,3,4452,211,,1,2025,,1,5112,51121,3,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,19140,19140,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126892,1,20240108,A5,1,0,N
3044520212,3,4452,212,,1,2025,,1,5112,51121,3,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,19140,19140,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126904,1,20240108,A5,1,0,N
3044520213,3,4452,213,,1,2025,,1,5112,51121,3,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,19140,19140,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126916,1,20240108,A5,1,0,N
3044520214,3,4452,214,,1,2025,,1,5112,51121,3,48106,A,0,,,19140,19140,19140,19140,19140,19140,0,0,0,0,0,0,19140,19140,19140,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,19140,19140,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126928,1,20240108,A5,1,0,N
3044520215,3,4452,215,,1,2025,,1,5112,51121,3,48106,A,0,,,12300,12300,12300,12300,12300,12300,0,0,0,0,0,0,12300,12300,12300,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,12300,12300,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126941,1,20240108,A5,1,0,N
3044520216,3,4452,216,,1,2025,,1,5112,51121,3,48106,A,0,,,16320,16320,16320,16320,16320,16320,0,0,0,0,0,0,16320,16320,16320,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,16320,16320,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126953,1,20240108,A5,1,0,N
3044520217,3,4452,217,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126964,1,20240108,A5,1,0,N
3044520218,3,4452,218,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126977,1,20240108,A5,1,0,N
3044520219,3,4452,219,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27126988,1,20240108,A5,1,0,N
3044520220,3,4452,220,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127003,1,20240108,A5,1,0,N
3044520221,3,4452,221,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127016,1,20240108,A5,1,0,N
3044520222,3,4452,222,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127026,1,20240108,A5,1,0,N
3044520223,3,4452,223,,1,2025,,1,5112,51121,3,48106,A,0,,,22500,22500,22500,22500,22500,22500,0,0,0,0,0,0,22500,22500,22500,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,22500,22500,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127040,1,20240108,A5,1,0,N
3044520240,3,4452,240,,1,2025,,1,5112,51121,3,48106,A,0,,,21780,21780,21780,21780,21780,21780,0,0,0,0,0,0,21780,21780,21780,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21780,21780,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127053,1,20240108,A5,1,0,N
3044520241,3,4452,241,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127067,1,20240108,A5,1,0,N
3044520242,3,4452,242,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127079,1,20240108,A5,1,0,N
3044520243,3,4452,243,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127089,1,20240108,A5,1,0,N
3044520244,3,4452,244,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127100,1,20240108,A5,1,0,N
3044520245,3,4452,245,,1,2025,,1,5112,51121,3,48106,A,0,,,21540,21540,21540,21540,21540,21540,0,0,0,0,0,0,21540,21540,21540,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21540,21540,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127113,1,20240108,A5,1,0,N
3044520246,3,4452,246,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127125,1,20240108,A5,1,0,N
3044520247,3,4452,247,,1,2025,,1,5112,51121,3,48106,A,0,,,21900,21900,21900,21900,21900,21900,0,0,0,0,0,0,21900,21900,21900,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21900,21900,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127138,1,20240108,A5,1,0,N
3044520248,3,4452,248,,1,2025,,1,5112,51121,3,48106,A,0,,,18480,18480,18480,18480,18480,18480,0,0,0,0,0,0,18480,18480,18480,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,18480,18480,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127152,1,20240108,A5,1,0,N
3044520253,3,4452,253,,1,2025,,1,5112,51121,3,48106,A,0,,,12660,12660,12660,12660,12660,12660,0,0,0,0,0,0,12660,12660,12660,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,12660,12660,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127163,1,20240108,A5,1,0,N
3044520254,3,4452,254,,1,2025,,1,5112,51121,3,48106,A,0,,,21360,21360,21360,21360,21360,21360,0,0,0,0,0,0,21360,21360,21360,01/01/2016,NEHEMIAH SPRING CREEK AFFORDABLE HOMEOWN,0,0,,0,,0,0,0,0,A,M,100,20,2015,21360,21360,0,0,0,2016,0,,2016,2015,0,0,0,0,0,27127175,1,20240108,A5,1,0,N
