bbl,UnitCount_by_BBL,borough,block,lot,cd,bct2020,address,latitude,longitude,FIPS,GEOID,geometry
2036810055,7,BX,3681,55,209,009800,2059 STORY AVENUE,40.8251459,-73.8535013,005,005009800,POINT (-73.8535013 40.8251459)
2036810056,7,BX,3681,56,209,009800,2057 STORY AVENUE,40.825135,-73.8535917,005,005009800,POINT (-73.8535917 40.825135)
2037387501,73,BX,3738,7501,209,005002,1144 EVERGREEN AVENUE,40.8270433,-73.8804382,005,005005002,POINT (-73.8804382 40.8270433)
2037520041,8,BX,3752,41,209,007000,1760 GLEASON AVENUE,40.8294885,-73.8675157,005,005007000,POINT (-73.8675157 40.8294885)
2038450043,7,BX,3845,43,210,009600,2409 HALSEY STREET,40.8361714,-73.8451508,005,005009600,POINT (-73.8451508 40.8361714)
2038450143,7,BX,3845,143,210,009600,2409 HALSEY STREET,40.8361194,-73.8452087,005,005009600,POINT (-73.8452087 40.8361194)
2038460004,8,BX,3846,4,210,009600,2406 WESTCHESTER AVENUE,40.8367822,-73.846201,005,005009600,POINT (-73.846201 40.8367822)
2038460005,8,BX,3846,5,210,009600,2408 WESTCHESTER AVENUE,40.8368288,-73.8461431,005,005009600,POINT (-73.8461431 40.8368288)
2038460006,8,BX,3846,6,210,009600,2410 WESTCHESTER AVENUE,40.8368781,-73.8460851,005,005009600,POINT (-73.8460851 40.8368781)
2038460007,8,BX,3846,7,210,009600,2412 WESTCHESTER AVENUE,40.8369384,-73.8460163,005,005009600,POINT (-73.8460163 40.8369384)
2038460008,8,BX,3846,8,210,009600,2414 WESTCHESTER AVENUE,40.8369959,-73.8459475,005,005009600,POINT (-73.8459475 40.8369959)
2038460009,8,BX,3846,9,210,009600,2416 WESTCHESTER AVENUE,40.8370425,-73.8458896,005,005009600,POINT (-73.8458896 40.8370425)
2038460010,8,BX,3846,10,210,009600,2418 WESTCHESTER AVENUE,40.8370918,-73.8458317,005,005009600,POINT (-73.8458317 40.8370918)
2038460011,8,BX,3846,11,210,009600,2420 WESTCHESTER AVENUE,40.8371412,-73.8457737,005,005009600,POINT (-73.8457737 40.8371412)
2039320023,8,BX,3932,23,209,022200,2037B WESTCHESTER AVENUE,40.8339711,-73.8564524,005,005022200,POINT (-73.8564524 40.8339711)
2039320025,8,BX,3932,25,209,022200,2037A WESTCHESTER AVENUE,40.833963,-73.85655,005,005022200,POINT (-73.85655 40.833963)
2039340024,6,BX,3934,24,209,022200,1328 ODELL STREET,40.8349941,-73.853682,005,005022200,POINT (-73.853682 40.8349941)
2039350039,8,BX,3935,39,209,022200,1360 PURDY STREET,40.8359236,-73.8528849,005,005022200,POINT (-73.8528849 40.8359236)
2039350040,8,BX,3935,40,209,022200,1364 PURDY STREET,40.8359895,-73.8528956,005,005022200,POINT (-73.8528956 40.8359895)
2039370109,8,BX,3937,109,209,021602,1520 WHITE PLAINS ROAD,40.8385604,-73.8633379,005,005021602,POINT (-73.8633379 40.8385604)
2039370110,8,BX,3937,110,209,021602,1526 WHITE PLAINS ROAD,40.8386263,-73.8633486,005,005021602,POINT (-73.8633486 40.8386263)
2039480030,8,BX,3948,30,209,022200,1539 CASTLE HILL AVENUE,40.8375126,-73.8527947,005,005022200,POINT (-73.8527947 40.8375126)
2039640024,7,BX,3964,24,210,020601,1441 DORIS STREET,40.8357662,-73.8500195,005,005020601,POINT (-73.8500195 40.8357662)
2039640025,7,BX,3964,25,210,020601,1439 DORIS STREET,40.8357222,-73.8499546,005,005020601,POINT (-73.8499546 40.8357222)
2039640030,8,BX,3964,30,210,020601,1431 DORIS STREET,40.8355215,-73.8497201,005,005020601,POINT (-73.8497201 40.8355215)
2039640035,8,BX,3964,35,210,020601,1419 DORIS STREET,40.8353373,-73.8494567,005,005020601,POINT (-73.8494567 40.8353373)
2039640036,8,BX,3964,36,210,020601,1417 DORIS STREET,40.8352905,-73.8493918,005,005020601,POINT (-73.8493918 40.8352905)
2039640037,8,BX,3964,37,210,020601,1415 DORIS STREET,40.8352383,-73.8493196,005,005020601,POINT (-73.8493196 40.8352383)
2039640131,8,BX,3964,131,210,020601,1429 DORIS STREET,40.835472,-73.8496696,005,005020601,POINT (-73.8496696 40.835472)
2039640132,8,BX,3964,132,210,020601,1427 DORIS STREET,40.8354143,-73.849612,005,005020601,POINT (-73.849612 40.8354143)
2039640133,8,BX,3964,133,210,020601,1425 DORIS STREET,40.8353511,-73.8495579,005,005020601,POINT (-73.8495579 40.8353511)
2039650011,7,BX,3965,11,210,020601,1432 DORIS STREET,40.8359328,-73.8494409,005,005020601,POINT (-73.8494409 40.8359328)
2039650111,7,BX,3965,111,210,020601,1430 DORIS STREET,40.8358888,-73.849376,005,005020601,POINT (-73.849376 40.8358888)
2039670034,8,BX,3967,34,210,020601,1553 GLEBE AVENUE,40.8375794,-73.8513164,005,005020601,POINT (-73.8513164 40.8375794)
2039700013,7,BX,3970,13,210,020200,1420 PARKER STREET,40.8368446,-73.847744,005,005020200,POINT (-73.847744 40.8368446)
2039700015,7,BX,3970,15,210,020200,1422 PARKER STREET,40.8368914,-73.8478125,005,005020200,POINT (-73.8478125 40.8368914)
2039700034,6,BX,3970,34,210,020200,1431 ZEREGA AVENUE,40.8372262,-73.8477756,005,005020200,POINT (-73.8477756 40.8372262)
2039710040,9,BX,3971,40,210,020601,1517 PARKER STREET,40.8374371,-73.8495243,005,005020601,POINT (-73.8495243 40.8374371)
2039720019,10,BX,3972,19,210,020200,2358 GLEBE AVENUE,40.8381809,-73.8495443,005,005020200,POINT (-73.8495443 40.8381809)
2039720041,8,BX,3972,41,210,020200,1552 PARKER STREET,40.8383626,-73.8499342,005,005020200,POINT (-73.8499342 40.8383626)
2039750039,6,BX,3975,39,210,020200,1453 ROWLAND STREET,40.8383228,-73.8468299,005,005020200,POINT (-73.8468299 40.8383228)
2039770042,9,BX,3977,42,210,020200,2411 FRISBY AVENUE,40.838517,-73.8483726,005,005020200,POINT (-73.8483726 40.838517)
2039800001,58,BX,3980,1,210,020000,2511 WESTCHESTER AVENUE,40.8389867,-73.8445479,005,005020000,POINT (-73.8445479 40.8389867)
2039850027,6,BX,3985,27,210,020000,2531 FRISBY AVENUE,40.8406682,-73.845845,005,005020000,POINT (-73.845845 40.8406682)
2039850028,6,BX,3985,28,210,020000,2529 FRISBY AVENUE,40.8406189,-73.845903,005,005020000,POINT (-73.845903 40.8406189)
2039910025,7,BX,3991,25,210,020400,1654 PARKER STREET,40.839765,-73.8520018,005,005020400,POINT (-73.8520018 40.839765)
2039970023,13,BX,3997,23,210,020400,2430 LYVERE STREET,40.8416999,-73.8518855,005,005020400,POINT (-73.8518855 40.8416999)
2040430013,6,BX,4043,13,211,023800,1650 BARNES AVENUE,40.8440285,-73.8616171,005,005023800,POINT (-73.8616171 40.8440285)
2040460007,11,BX,4046,7,211,023800,840 MORRIS PARK AVENUE,40.8459931,-73.8610456,005,005023800,POINT (-73.8610456 40.8459931)
2040477501,9,BX,4047,7501,211,023600,1801 AMETHYST STREET,40.8451038,-73.8680737,005,005023600,POINT (-73.8680737 40.8451038)
2040530047,6,BX,4053,47,211,023200, BARNES AVENUE,40.8474698,-73.8634136,005,005023200,POINT (-73.8634136 40.8474698)
2041747502,20,BX,4174,7502,210,026602,3427 BRUCKNER BOULEVARD,40.8459931,-73.8266187,005,005026602,POINT (-73.8266187 40.8459931)
2041760001,20,BX,4176,1,210,026602,3064 BUHRE AVENUE,40.8475108,-73.8302111,005,005026602,POINT (-73.8302111 40.8475108)
2041760003,35,BX,4176,3,210,026602,3066 BUHRE AVENUE,40.8475873,-73.8300121,005,005026602,POINT (-73.8300121 40.8475873)
2041770028,22,BX,4177,28,210,026602,1701 PARKVIEW AVENUE,40.8467143,-73.8280337,005,005026602,POINT (-73.8280337 40.8467143)
2041780019,14,BX,4178,19,210,026602,3529 BRUCKNER BOULEVARD,40.8475509,-73.8276303,005,005026602,POINT (-73.8276303 40.8475509)
2041940003,12,BX,4194,3,210,026601,1816 EDISON AVENUE,40.8476234,-73.8321554,005,005026601,POINT (-73.8321554 40.8476234)
2041970032,18,BX,4197,32,210,026602,3109 BUHRE AVENUE,40.8483277,-73.8294934,005,005026602,POINT (-73.8294934 40.8483277)
2042230039,129,BX,4223,39,211,029600,1680 PELHAM PARKWAY SOUTH,40.8560805,-73.8383554,005,005029600,POINT (-73.8383554 40.8560805)
2042350020,9,BX,4235,20,210,030000,1950 HOBART AVENUE,40.8508275,-73.8309328,005,005030000,POINT (-73.8309328 40.8508275)
